Language_ID	aes	category	classification	level	med	medovertime	subclassification	Name	Macroarea	Latitude	Longitude	Glottocode	ISO639P3code	Countries	Family_ID	Language_level_ID
vinm1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316	language	grammar	[""""Musgrave, Jill. 2007. A grammar of Neve'ei, Vanuatu. (Pacific Linguistics, 587.) Canberra: Australian National University. x+146pp. (Also as MPhil 2001 Hamilton: University of Waikato)."""", 'Terry Crowley. 2002. Vinmavis. In John Lynch and Malcolm Ross and Terry Crowley (eds.), The Oceanic Languages, 638-649. Richmond: Curzon.', 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	(wini1242:1)vinm1237:1;	Neve'ei	Papunesia	-16.2253	167.427	vinm1237	vnm	VU	aust1307	vinm1237
vivt1234	nearly_extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/uncl1500/niti1250	language	wordlist_or_less	['Alexandre François and Michael Franjieh and Sébastien Lacrampe and Stefan Schnell. 2015. The exceptional linguistic density of Vanuatu. In Alexandre François and Michael Franjieh and Sébastien Lacrampe and Stefan Schnell (eds.), The languages of Vanuatu: Unity and Diversity, 1-22. Canberra: Asia-Pacific Linguistics, The Australian National University.', 'Crowley, Terry. 2006. Introduction. In The Avava language of central Malakula (Vanuatu), 12-13. Canberra: Research School of Pacific and Asian Studies, Australian National University.']	vivt1234:1;	Vivti	Papunesia	-16.28	167.5	vivt1234	NA	VU	aust1307	vivt1234
vuna1239	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217	language	wordlist_or_less	['Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	vuna1239:1;	Vunapu	Papunesia	-14.8477	166.691	vuna1239	vnp	VU	aust1307	vuna1239
vure1239	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262	language	long_grammar	['Catriona Malau. 2016. A Grammar of Vurës, Vanuatu. (Pacific Linguistics, 651.) Berlin: De Gruyter Mouton. xxvi+780pp.', 'Alexandre François. 2007. Noun articles in Torres and Banks languages: Conservation and innovation. In Siegel, Jeff and Lynch, John and Eades, Diana (eds.), Language description, history and development: linguistic indulgence in memory of Terry Crowley, 267-280. Amsterdam: John Benjamins.', 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.', 'Robert Codrington. 1885. The Melanesian Languages. Oxford: Clarendon Press. viii+572pp.']	(nucl1481:1,vetu1237:1)vure1239:1;	Vurës	Papunesia	-13.905677	167.451412	vure1239	msn	VU	aust1307	vure1239
waam1236	extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/vohk1236/vohk1234	language	phonology_or_text	[""""Leenhardt, Maurice. 1946. Langues et dialectes de l'Austro-Mélanésie. (Travaux et Mémoires de l'Institut d'Ethnologie, XLVI.) Paris: Institut d'Ethnologie. 697pp.""""]	waam1236:1;	Waamwang	Papunesia	-20.5014	164.409	waam1236	wmn	NC	aust1307	waam1236
wabb1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234/bell1262/astr1247	language	wordlist_or_less	['Carter, John and Carter, Katie and Grummitt, John and MacKenzie, Bonnie and Masters, Janell. 2012. A Sociolinguistic Survey of the Mur Village Vernaculars. (SIL Electronic Survey Reports 2012-043.) Dallas, Texas: SIL International. 90pp.', 'Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)', 'Oren R. Claassen and Kenneth A. McElhanon. 1970. Languages of the Finisterre Range. In Papers in New Guinea Linguistics 11, 45-78. Canberra: Research School of Pacific and Asian Studies, Australian National University.']	wabb1237:1;	Wab	Papunesia	-5.61216	146.461	wabb1237	wab	PG	aust1307	wabb1237
waem1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/taup1241/nucl1794/east2762/taup1244	language	wordlist_or_less	[""""Beth Evans. 1997. SIL Survey of wordlist of Wa'ema. Ms."""", 'Blake, Barry J. 1971. Papers on the languages of Australian Aboriginals. (Australian Aboriginal Studies, 38.) Canberra: Australian Institute of Aboriginal Studies. 109pp. (Linguistic Series. Linguistic Series ; 16).']	waem1237:1;	Wa'ema	Papunesia	-10.2897	150.398	waem1237	wag	PG	aust1307	waem1237
waga1268	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/suau1243	language	wordlist_or_less	['Mary Cooper and Beth Evans and Marie Keilah. 1997. Socioloinguistic Survey Report of Gamodoudou Village Milne Bay Province, PNG. Ms. 8pp.', 'Sidney H. Ray. 1938. The Languages of the Eastern and South-Eastern Division of Papua. Journal of the Royal Anthropological Institute of Great Britain and Ireland 68. 153-208.']	(gama1252:1,nucl1501:1)waga1268:1;	Wagawaga	Papunesia	-10.41792	150.37814	waga1268	wgb	PG	aust1307	waga1268
wail1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/west2845	language	wordlist_or_less	['Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	wail1242:1;	Ale	Papunesia	-15.5656	166.902	wail1242	wlr	VU	aust1307	wail1242
waim1251	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/west2850/nucl1506	language	grammar_sketch	['Namsoo Kim and Duckshin Kim. 1998. Waima grammar essentials. Ukarumpa: SIL, Ms. 88pp.', 'W. M. Strong. 1913-1914. The Roro and Mekeo Languages of British New Guinea. Zeitschrift für Kolonialsprachen IV. 285-311.', 'J. P. Thomson. 1892. British New Guinea. London: George Philip & Son. xviii+336pp.', 'Zöller, Hugo. 1891. Deutsch-Neuguinea und meine ersteigung des Finisterre-Gebirges. Stuttgart: Union Deutsche Verlagsgesellschaft. xxxii+546pp.', 'Lawes, W. G. 1890. Comparative view of New Guinea dialects. Annual Report of British New Guinea 1889-1890. 158-167.', """"Luigi M. d'Albertis. 1880. New Guinea: What I did and What I Saw. London: Sampson Low, Marston, Searle & Rivington. (2 vols.)""""]	(nucl1507:1,pait1245:1,roro1238:1)waim1251:1;	Waima	Papunesia	-8.67145	146.544	waim1251	rro	PG	aust1307	waim1251
wakd1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/sarm1242/sobe1239	language	wordlist_or_less	['M. Richer. 1777. Vocabulaires tirés des langues barbares de divers peuples austraux. In Histoire Moderne, 419-457. Paris: Saillant & Nyon.', 'Relandus, Hadrianus. 1708. Dissertatio de linguis insularum quarundam orientalium. In Dissertationum Miscellanearum, 55-139. Trajecti ad Rhenum: Guilielmus Broedelet.']	wakd1237:1;	Wakde	Papunesia	-1.98457	139.008	wakd1237	wkd	ID	aust1307	wakd1237
wala1266	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833	language	grammar	['Jesse Lovegren and Alice Mitchell and Natsuko Nakagawa. 2015. The Wala language of Malaita, Solomon Islands. (Studies in the Languages of Island Melanesia, 3.) Canberra: Asia-Pacific Linguistics. 243pp.', 'Jesse Lovegren and Alice Mitchell and Natsuko Nakagawa. 2012. Elements of Wala [lgl] grammar. Ms. 193pp.', 'Salomon, P. 1953. Grammaire de la langue de Wala: Mallicolo, Nouvelles Herbrides. Sydney: South Pacific Commission.']	wala1266:1;	Wala	Papunesia	-8.81936	160.741	wala1266	lgl	SB	aust1307	wala1266
wall1257	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/east2758	language	grammar	[""""Moyse-Faurie, Claire. 2016. Te Lea Faka'uvea: Le Wallisien. Paris: Peeters. 269pp."""", """"Pierre Bataillon. 1932. Langue d'Uvea (Wallis): Grammaire-dictionnaire uvea-français Dictionnaire français-uvea-anglais. Paris: Paul Geuthner. viii+640pp."""", 'von der Gabelentz, Hans Conor. 1879. Die Melanesischen Sprachen: Vol 2. (Abhandlungen der Königlichen Sächsischen Gesellschaft der Wissenschaften, 7:1.) Leipzig: S.~Hirzel. 1-186pp.']	wall1257:1;	East Uvean	Papunesia	-13.2903	-176.207	wall1257	wls	WF	aust1307	wall1257
wamp1247	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/lowe1411	language	phonology_or_text	['Holzknecht, Susanne. 1989. The Markham languages of Papua New Guinea. (Pacific Linguistics: Series C.) Canberra: Research School of Pacific and Asian Studies, Australian National University. viii+228pp. (Publication of 1988 PhD.)', 'Hans Fischer. 1978. Wampar: Berichte über die alte Kultur eines Stammes in Papua, New Guinea. (Veröffentlichungen aus dem Übersee-Museum Bremen. Reihe G, Bremer Südpazifik-Archiv, 2.) Bremen: Übersee-Museum. 378pp.', 'Bruce A. Hooley. 1971. Austronesian Languages of the Morobe District, Papua New Guinea. Oceanic Linguistics 10. 79-151.', 'Schmitz, Carl A. 1960. Historische Probleme in Nordost-Neuguinea, Huon Halbinsel. (Studien zur Kulturkunde, 16.) Wiesbaden: Franz Steiner. viii+441pp.']	wamp1247:1;	Wampar	Papunesia	-6.67364	146.662	wamp1247	lbq	PG	aust1307	wamp1247
wamp1248	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/uppe1423/moun1250	language	phonology_or_text	['Holzknecht, Susanne. 1989. The Markham languages of Papua New Guinea. (Pacific Linguistics: Series C.) Canberra: Research School of Pacific and Asian Studies, Australian National University. viii+228pp. (Publication of 1988 PhD.)', 'Bruce A. Hooley. 1971. Austronesian Languages of the Morobe District, Papua New Guinea. Oceanic Linguistics 10. 79-151.']	wamp1248:1;	Wampur	Papunesia	-6.33644	146.126	wamp1248	waz	PG	aust1307	wamp1248
weda1241	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/taup1241/nucl1794/weda1242	language	grammar_sketch	['Copland King. 1901. A Grammar and Dictionary of the Wedau Language (British New Guinea). Sydney: W. A. Pepperday. 91pp.', 'Copland King. 1894. Vocabulary of words spoken by the tribes of Wedau, Wamira and Jiwari, Bartle Bay, on the North-East coast of British New Guinea. Annual Report of British New Guinea 1892-1893. 92-100.']	(kwam1253:1,lavo1235:1,topu1237:1,yapo1246:1)weda1241:1;	Wedau	Papunesia	-10.1246	150.172	weda1241	wed	PG	aust1307	weda1241
west2513	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/amba1270	language	phonology_or_text	['Stephen Vuti. 1984. A Buku Kokona [The holy book]. Sosaete Na Baevolu Lo Saot Pasifik. 1044pp.', 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.', 'Michael Allen. 1964. The Nduindui: A Study in the Social Structure of a New Hebridean Community. (Doctoral dissertation, Australian National University; 415pp.)']	(ndui1237:1,wala1268:1)west2513:1;	West Ambae	Papunesia	-15.4281	167.807	west2513	nnd	VU	aust1307	west2513
west2516	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/vanu1245	language	long_grammar	['Djoupa, Alexandre. 2013. Analyse syntaxique et sémantique du Fagauvea (Ouvéa, îles Loyauté, Kanaky-Nouvelle-Calédonie). (Doctoral dissertation, Paris: Institut National des Langues et Civilisations Orientales (INALCO); 687pp.)', 'Moyse-Faurie, Claire. 2000. A syntactic approach to Fagauvea. In Fischer, Steven and Wolfgang B. Sperlich (eds.), Leo Pasifika: Proceedings of the Fourth International Conference on Oceanic Linguistics, 233-259. Auckland: The Institute of Polynesian Languages and Literatures.', 'Hollyman, Kenneth James. 1987. De muna fagauvea I: dictionnaire fagauvea-francais. (1.) Auckland: Linguistic Society of New Zealand. 271pp.', 'Emprin, R P. 1957 [1900]. Whegnai-French Dictionary. Ms. 185pp.']	west2516:1;	West Uvean	Papunesia	-20.4145	166.589	west2516	uve	NC	aust1307	west2516
west2519	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/west2518	language	grammar_sketch	['Paul Geraghty. 2002. Nadrogā. In John Lynch and Malcolm Ross and Terry Crowley (eds.), The Oceanic Languages, 833-847. Richmond: Curzon.', 'Bruce G. Biggs. 1948. The Mba dialects, Western Viti Levu. Journal of the Polynesian Society 57. 68-87.', 'Thomson, B. H. 1895. The kalou-vu (ancestor-gods) of the Fijians. The Journal of the Anthropological Institute of Great Britain and Ireland 24. 340-359.', 'Waterhouse, J. 1866. The king and people of Fiji; containing a life of Thakombau; with notices of the Fijians, their manners, customs, and superstitions, previous to the great religious reformation in 1854. London, UK: Wesleyan Conference.', 'Williams, T. 1858. Fiji and the Fijians (Vol. I: The iIslands and their inhabitants). London, U.K.: William Nichols.', 'Hale, H. 1846. United States Exploring Expedition: during the years 1838, 1839, 1840, 1841, 1842 under the command of Charles Wilkes, U.S.N (Vol VI: Ethnography and Philology). Philadelphia, PN: C. Sherman.', 'Wilkes, C. 1845. Narrative of the United States Exploring Expedition (Vol. III). Philadelphia, PN: Lea & Blanchard.']	(nucl1487:1,waya1268:1)west2519:1;	Western Fijian	Papunesia	-17.8355	177.657	west2519	wyy	FJ	aust1307	west2519
weta1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262	language	phonology_or_text	['Alexandre François. 2022. Negation in Dorig (Oceanic, Vanuatu). In Matti Miestamo and Ljuba Veselinova (eds.), The Typology of Negation, 40. Berlin: Language Science Press.', 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	weta1242:1;	Dorig	Papunesia	-14.366666	167.545897	weta1242	wwo	VU	aust1307	weta1242
whit1269	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/sout2868/tann1242/nort3218/whit1270	language	grammar_sketch	['Hammond, Jeremy. 2015. Switch Reference in Whitesands: Theoretical Issues and Experimental Evidence. (Doctoral dissertation, Radboud Universiteit Nijmegen; 259pp.)', 'Hammond, Jeremy. 2009. The grammar of nouns and verbs in Whitesands, an oceanic language of Southern Vanuatu. (MA thesis, University of Sydney; 122pp.)', 'Gray, W. 1891. Grammar of the Weasisi-Tanna language with notices of other Tanna dialects. In Daniel MacDonald (ed.), Tangoan-Santo, Malo, Malekula, Epi (Baki and Bierian), Tanna, and Futuna, 108-162. Melbourne: Edgerton and Moore.']	(lome1237:1,weas1237:1)whit1269:1;	Whitesands	Papunesia	-19.5019	169.381	whit1269	tnp	VU	aust1307	whit1269
woge1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/scho1242/kair1261/mana1294/kisw1234	language	phonology_or_text	['Mats Exter. 2003. Phonetik und Phonologie des Wogeo. (Arbetspapier (Neue Folge), 46.) Köln: Institut für Sprachwissenschaft der Universität zu Köln. 72pp.', 'Georg Friederici. 1913. Wissenschaftliche Ergebnisse: einer amtlichen Forschungsreise nach dem Bismarck-Archipel im Jahre 1908: III Untersuchungen über eine melanesische Wanderstraße. (Ergänzungsheft der Mitteilungen aus den Deutschen Schutzgebieten, 7.) Berlin: Ernst Siegfried Mittler und Sohn. 182pp.', 'Anderson, J. 1890. The Selungs of the Mergui Archipelago. London, U.K.: Trubner & Co.']	woge1237:1;	Wogeo	Papunesia	-3.20238	144.089	woge1237	woc	PG	aust1307	woge1237
wole1240	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/nucl1749	language	long_grammar	['Ho-Min Sohn. 1975. Woleaian Reference Grammar. (Pali Language Texts Micronesia.) Honolulu: University of Hawaii Press. xii+316pp.', 'Augustin Krämer. 1937. Zentralkarolinen: Lámotrek-gruppe — Oleai — Feis. (Ergebnisse der Südsee-Expedition 1908-1910: II. Ethnographie B. Mikronesien, 10:1.) Hamburg: Friederichsen & Co. 499pp.']	(lamo1243:1,nucl1479:1)wole1240:1;	Woleaian	Papunesia	7.37957	143.916	wole1240	woe	FM	aust1307	wole1240
wusi1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956	language	wordlist_or_less	['Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	wusi1237:1;	Kula (Vanuatu)	Papunesia	-15.2786	166.696	wusi1237	wsi	VU	aust1307	wusi1237
wuvu1239	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/west2532	language	grammar	[""""James A. Hafford. 2014. Wuvulu Grammar and Vocabulary. (Doctoral dissertation, University of Hawai'i at Mānoa; xx+242pp.)"""", 'James A. Hafford. 1999. Elements of Wuvulu Grammar. (MA thesis, University of Texas at Arlington; xv+180pp.)', 'Paul Hambruch. 1908. Wuvulu und Aua (Maty- und Durour-Inseln). (Beiheft zum Jahrbuch der Hamburgischen Wissenschaftlichen Anstalten, 4:XXV.) Hamburg: Museum für Völkerkunde. 294pp.', 'Georg Thilenius. 1903. Ethnographische ergebnisse aus Melanesien. (Abhandlungen der Kaiserlichen Leopoldinisch-Carolinischen Deutschen Akademie der Naturforscher, 80.) Halle: Ehrhardt Karras. 476pp.', """"Richard Parkinson. 1896. Beiträge zur Ethnographie der Matty- und Durour-Inseln. Archives Internationales d'Ethnographie IX. 195-203.""""]	(auaa1241:1,wuvu1240:1)wuvu1239:1;	Wuvulu-Aua	Papunesia	-1.73938	142.851	wuvu1239	wuv	PG	aust1307	wuvu1239
