Feature_ID	ntips_ML_glottolog	zeroes_ML_glottolog	ones_ML_glottolog	min_percent_ML_glottolog	min_ML_glottolog	Proto-language	Prediction	Feature	Source (Latex)	Source	Comment	Language_ID	conflict	glottolog_ML_prediction	glottolog_ML_prediction_0	glottolog_ML_prediction_1	ML result (Glottolog-tree)	Abbreviation	Question
GB336	224	223	1	0.004464285714285714	1	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	0.9935622316478615	0.006437768352138418	NA	GB336 NUMBodyTally	Is there a body-part tallying system?
GB336	224	223	1	0.004464285714285714	1	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	0.9935622334874552	0.006437766512544817	NA	GB336 NUMBodyTally	Is there a body-part tallying system?
GB336	224	223	1	0.004464285714285714	1	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.993562232567659	0.006437767432340893	NA	GB336 NUMBodyTally	Is there a body-part tallying system?
GB336	224	223	1	0.004464285714285714	1	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9935622380864374	0.0064377619135625825	NA	GB336 NUMBodyTally	Is there a body-part tallying system?
GB400	206	191	15	0.07281553398058252	15	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	0.927184488732365	0.07281551126763484	NA	GB400 PersonNeutralized	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?
GB400	206	191	15	0.07281553398058252	15	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	0.9271844952878595	0.07281550471214049	NA	GB400 PersonNeutralized	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?
GB400	206	191	15	0.07281553398058252	15	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9271844887323683	0.07281551126763179	NA	GB400 PersonNeutralized	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?
GB400	206	191	15	0.07281553398058252	15	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9271844887323614	0.07281551126763872	NA	GB400 PersonNeutralized	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?
GB401	121	75	46	0.38016528925619836	46	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB401 PatientLabile	Is there a class of patient-labile verbs?
GB401	121	75	46	0.38016528925619836	46	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB401 PatientLabile	Is there a class of patient-labile verbs?
GB401	121	75	46	0.38016528925619836	46	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB401 PatientLabile	Is there a class of patient-labile verbs?
GB401	121	75	46	0.38016528925619836	46	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB401 PatientLabile	Is there a class of patient-labile verbs?
GB402	156	154	2	0.01282051282051282	2	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	0.9855357205021416	0.014464279497858466	NA	GB402 VSupplSee	Does the verb for 'see' have suppletive verb forms?
GB402	156	154	2	0.01282051282051282	2	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	0.9855357205023898	0.014464279497610302	NA	GB402 VSupplSee	Does the verb for 'see' have suppletive verb forms?
GB402	156	154	2	0.01282051282051282	2	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9855357205033827	0.014464279496617313	NA	GB402 VSupplSee	Does the verb for 'see' have suppletive verb forms?
GB402	156	154	2	0.01282051282051282	2	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.985535720503631	0.014464279496369066	NA	GB402 VSupplSee	Does the verb for 'see' have suppletive verb forms?
GB403	165	141	24	0.14545454545454545	24	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	0.971671048315446	0.028328951684553894	NA	GB403 VSupplCome	Does the verb for 'come' have suppletive verb forms?
GB403	165	141	24	0.14545454545454545	24	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	0.9318326019354006	0.06816739806459934	NA	GB403 VSupplCome	Does the verb for 'come' have suppletive verb forms?
GB403	165	141	24	0.14545454545454545	24	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0.0904160404200553	0.9095839595799446	NA	GB403 VSupplCome	Does the verb for 'come' have suppletive verb forms?
GB403	165	141	24	0.14545454545454545	24	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9555940238666797	0.044405976133320334	NA	GB403 VSupplCome	Does the verb for 'come' have suppletive verb forms?
GB408	241	152	89	0.36929460580912865	89	Proto-Eastern Polynesian	1	NA	NA	NA	NA	NA	NA	Present	0.07745213116373575	0.9225478688362643	True Positive	GB408 Accusative	Is there any accusative alignment of flagging?
GB408	241	152	89	0.36929460580912865	89	Proto-Oceanic	1	NA	NA	NA	NA	NA	NA	Absent	0.8341304691353137	0.16586953086468617	False Negative	GB408 Accusative	Is there any accusative alignment of flagging?
GB408	241	152	89	0.36929460580912865	89	Proto-Polynesian	1	Is there any accusative alignment of flagging?	\cite[261-261]{chung1978}, \{ball2007ergativity}	Chung (1978:261-262), Ball (2007)	NA	poly1242	Yes	Absent	0.7890821939990545	0.21091780600094545	False Negative	GB408 Accusative	Is there any accusative alignment of flagging?
GB408	241	152	89	0.36929460580912865	89	Proto-Polynesian	0	Is there any accusative alignment of flagging?	\citet[106-107]{clark1976aspects}	Clark (1976:106-107)	NA	poly1242	Yes	Absent	0.7890821939990545	0.21091780600094545	True Negative	GB408 Accusative	Is there any accusative alignment of flagging?
GB408	241	152	89	0.36929460580912865	89	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	0.6084802109301464	0.39151978906985363	NA	GB408 Accusative	Is there any accusative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Eastern Polynesian	0	NA	NA	NA	NA	NA	NA	Present	0.04745033237896112	0.9525496676210389	False Positive	GB409 Ergative	Is there any ergative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	0.9997953042129825	2.0469578701748625e-4	True Negative	GB409 Ergative	Is there any ergative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Polynesian	0	Is there any ergative alignment of flagging?	\cite[261-261]{chung1978}	Chung (1978:261-262)	NA	poly1242	Yes	Present	0.057236986617966716	0.9427630133820333	False Positive	GB409 Ergative	Is there any ergative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Polynesian	1	Is there any ergative alignment of flagging?	\citet[106-107]{clark1976aspects}	Clark (1976:106-107)	NA	poly1242	Yes	Present	0.057236986617966716	0.9427630133820333	True Positive	GB409 Ergative	Is there any ergative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Central Pacific	1	Is there any ergative alignment of flagging?	\citet[1]{kikusawa2002proto}	Kikusawa (2002:1)	NA	cent2060	Yes	Absent	0.9924762662110176	0.00752373378898241	False Negative	GB409 Ergative	Is there any ergative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Central Pacific	0	Is there any ergative alignment of flagging?	\{ball2007ergativity}	Ball (2007)	NA	cent2060	Yes	Absent	0.9924762662110176	0.00752373378898241	True Negative	GB409 Ergative	Is there any ergative alignment of flagging?
GB410	237	56	181	0.23628691983122363	56	Proto-Central Pacific	1	NA	NA	NA	NA	NA	NA	Absent	0.796376938233295	0.2036230617667051	False Negative	GB410 NeutralAlign	Is there any neutral alignment of flagging?
GB410	237	56	181	0.23628691983122363	56	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Half	0.5478795808143356	0.4521204191856644	NA	GB410 NeutralAlign	Is there any neutral alignment of flagging?
GB410	237	56	181	0.23628691983122363	56	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9651250389578163	0.034874961042183635	NA	GB410 NeutralAlign	Is there any neutral alignment of flagging?
GB410	237	56	181	0.23628691983122363	56	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.993665200027962	0.006334799972037959	NA	GB410 NeutralAlign	Is there any neutral alignment of flagging?
GB415	194	171	23	0.11855670103092783	23	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	0.8814433478896719	0.11855665211032822	NA	GB415 PRO2PPoliteness	Is there a politeness distinction in 2nd person forms?
GB415	194	171	23	0.11855670103092783	23	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	0.8814433822752827	0.11855661772471729	NA	GB415 PRO2PPoliteness	Is there a politeness distinction in 2nd person forms?
GB415	194	171	23	0.11855670103092783	23	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.8814433135037252	0.11855668649627477	NA	GB415 PRO2PPoliteness	Is there a politeness distinction in 2nd person forms?
GB415	194	171	23	0.11855670103092783	23	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.8814433478896914	0.11855665211030854	NA	GB415 PRO2PPoliteness	Is there a politeness distinction in 2nd person forms?
GB421	179	65	114	0.36312849162011174	65	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Present	0.028428904012111185	0.9715710959878888	NA	GB421 ComplThinkKnowPre	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?
GB421	179	65	114	0.36312849162011174	65	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0.03448376096316988	0.9655162390368301	NA	GB421 ComplThinkKnowPre	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?
GB421	179	65	114	0.36312849162011174	65	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Half	0.5172353359510632	0.48276466404893675	NA	GB421 ComplThinkKnowPre	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?
GB421	179	65	114	0.36312849162011174	65	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Half	0.49659402897060256	0.5034059710293974	NA	GB421 ComplThinkKnowPre	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?
GB422	187	177	10	0.053475935828877004	10	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	0.9999633720716986	3.6627928301478954e-5	NA	GB422 ComplThinkKnowPost	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?
GB422	187	177	10	0.053475935828877004	10	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	0.9987922214061351	0.0012077785938649993	NA	GB422 ComplThinkKnowPost	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?
GB422	187	177	10	0.053475935828877004	10	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9957323174532836	0.0042676825467163676	NA	GB422 ComplThinkKnowPost	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?
GB422	187	177	10	0.053475935828877004	10	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9965313418407628	0.003468658159237215	NA	GB422 ComplThinkKnowPost	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?
GB430	250	230	20	0.08	20	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	0.9999846774628391	1.5322537160823726e-5	True Negative	GB430 POSSPfxPosr	Can adnominal possession be marked by a prefix on the possessor?
GB430	250	230	20	0.08	20	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	0.9995651626055034	4.348373944965634e-4	NA	GB430 POSSPfxPosr	Can adnominal possession be marked by a prefix on the possessor?
GB430	250	230	20	0.08	20	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.99775649653682	0.0022435034631799514	NA	GB430 POSSPfxPosr	Can adnominal possession be marked by a prefix on the possessor?
GB430	250	230	20	0.08	20	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9970213286783957	0.002978671321604384	NA	GB430 POSSPfxPosr	Can adnominal possession be marked by a prefix on the possessor?
GB431	252	227	25	0.0992063492063492	25	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	0.9797894582084594	0.020210541791540634	True Negative	GB431 POSSPfxPosd	Can adnominal possession be marked by a prefix on the possessed noun?
GB431	252	227	25	0.0992063492063492	25	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	0.8561772025902025	0.14382279740979753	NA	GB431 POSSPfxPosd	Can adnominal possession be marked by a prefix on the possessed noun?
GB431	252	227	25	0.0992063492063492	25	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9773000760592296	0.022699923940770365	NA	GB431 POSSPfxPosd	Can adnominal possession be marked by a prefix on the possessed noun?
GB431	252	227	25	0.0992063492063492	25	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.987127865473098	0.012872134526901877	NA	GB431 POSSPfxPosd	Can adnominal possession be marked by a prefix on the possessed noun?
GB432	249	224	25	0.10040160642570281	25	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	0.9195158587707228	0.08048414122927712	True Negative	GB432 POSSSfxPosr	Can adnominal possession be marked by a suffix on the possessor?
GB432	249	224	25	0.10040160642570281	25	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	0.9108463941901312	0.08915360580986872	NA	GB432 POSSSfxPosr	Can adnominal possession be marked by a suffix on the possessor?
GB432	249	224	25	0.10040160642570281	25	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.7891052921194077	0.2108947078805923	NA	GB432 POSSSfxPosr	Can adnominal possession be marked by a suffix on the possessor?
GB432	249	224	25	0.10040160642570281	25	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9337816342934852	0.0662183657065148	NA	GB432 POSSSfxPosr	Can adnominal possession be marked by a suffix on the possessor?
GB433	253	51	202	0.2015810276679842	51	Proto-Oceanic	1	NA	NA	NA	NA	NA	NA	Present	4.820341455421803e-10	0.9999999995179658	True Positive	GB433 POSSSfxPosd	Can adnominal possession be marked by a suffix on the possessed noun?
GB433	253	51	202	0.2015810276679842	51	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0.060189570155046106	0.9398104298449539	NA	GB433 POSSSfxPosd	Can adnominal possession be marked by a suffix on the possessed noun?
GB433	253	51	202	0.2015810276679842	51	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9474059285761882	0.052594071423811874	NA	GB433 POSSSfxPosd	Can adnominal possession be marked by a suffix on the possessed noun?
GB433	253	51	202	0.2015810276679842	51	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.9997634668377651	2.3653316223494537e-4	NA	GB433 POSSSfxPosd	Can adnominal possession be marked by a suffix on the possessed noun?
GB519	223	88	135	0.39461883408071746	88	Proto-Polynesian	1	NA	NA	NA	NA	NA	NA	Present	0.06528878549371933	0.9347112145062808	True Positive	GB519 MoodAuxPart	Can mood be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB519	223	88	135	0.39461883408071746	88	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	0.7226711530454732	0.27732884695452675	NA	GB519 MoodAuxPart	Can mood be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB519	223	88	135	0.39461883408071746	88	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0.19307207428336637	0.8069279257166336	NA	GB519 MoodAuxPart	Can mood be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB519	223	88	135	0.39461883408071746	88	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0.022385475624413943	0.977614524375586	NA	GB519 MoodAuxPart	Can mood be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB520	244	68	176	0.2786885245901639	68	Proto-Central Pacific	1	NA	NA	NA	NA	NA	NA	Present	0.09322343779108667	0.9067765622089133	True Positive	GB520 AspectAuxPart	Can aspect be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB520	244	68	176	0.2786885245901639	68	Proto-Polynesian	1	NA	NA	NA	NA	NA	NA	Present	0.022470400304239982	0.97752959969576	True Positive	GB520 AspectAuxPart	Can aspect be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB520	244	68	176	0.2786885245901639	68	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	0.9141438699680949	0.08585613003190505	NA	GB520 AspectAuxPart	Can aspect be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB520	244	68	176	0.2786885245901639	68	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0.01578639322177148	0.9842136067782284	NA	GB520 AspectAuxPart	Can aspect be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB521	240	140	100	0.4166666666666667	100	Proto-Central Pacific	1	NA	NA	NA	NA	NA	NA	Present	0.2212587000396315	0.7787412999603686	True Positive	GB521 TenseAuxPart	Can tense be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB521	240	140	100	0.4166666666666667	100	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	0.7348378943517812	0.26516210564821885	True Negative	GB521 TenseAuxPart	Can tense be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB521	240	140	100	0.4166666666666667	100	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0.05579794194205876	0.9442020580579412	NA	GB521 TenseAuxPart	Can tense be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB521	240	140	100	0.4166666666666667	100	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0.04748811017754991	0.95251188982245	NA	GB521 TenseAuxPart	Can tense be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB522	217	60	157	0.2764976958525346	60	Proto-Oceanic	1	NA	NA	NA	NA	NA	NA	Absent	0.8214363332360249	0.17856366676397512	False Negative	GB522 PRODrop	Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferrable from context (""""""""""""""""pro-drop"""""""""""""""" or """"""""""""""""null anaphora"""""""""""""""")?
GB522	217	60	157	0.2764976958525346	60	Proto-Polynesian	1	NA	NA	NA	NA	NA	NA	Present	0.2257803951477146	0.7742196048522854	True Positive	GB522 PRODrop	Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferrable from context (""""""""""""""""pro-drop"""""""""""""""" or """"""""""""""""null anaphora"""""""""""""""")?
GB522	217	60	157	0.2764976958525346	60	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	0.9731119658812041	0.026888034118795978	NA	GB522 PRODrop	Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferrable from context (""""""""""""""""pro-drop"""""""""""""""" or """"""""""""""""null anaphora"""""""""""""""")?
GB522	217	60	157	0.2764976958525346	60	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0.08192358922754782	0.9180764107724522	NA	GB522 PRODrop	Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferrable from context (""""""""""""""""pro-drop"""""""""""""""" or """"""""""""""""null anaphora"""""""""""""""")?
